t	ekg	optical	pressure	accel_x	accel_y	accel_z
2.2737e-13	18.907	-42670	3131.7	-0.86474	0.15616	0.47824
0.002	18.896	-42668	3131	-0.86435	0.15596	0.47824
0.004	18.892	-42666	3130.4	-0.86396	0.15577	0.47824
0.006	18.902	-42663	3129.7	-0.86356	0.15557	0.47824
0.008	18.916	-42662	3128.9	-0.86317	0.15538	0.47824
0.01	18.924	-42660	3128.1	-0.86278	0.15518	0.47824
0.012	18.927	-42656	3127.3	-0.86298	0.15577	0.47961
0.014	18.92	-42653	3126.4	-0.86317	0.15636	0.48097
0.016	18.909	-42649	3125.4	-0.86337	0.15694	0.48234
0.018	18.904	-42644	3124.4	-0.86356	0.15753	0.48371
0.02	18.899	-42641	3123.3	-0.86376	0.15811	0.48507
0.022	18.899	-42638	3122.1	-0.86356	0.15753	0.48458
0.024	18.904	-42642	3120.9	-0.86337	0.15694	0.4841
0.026	18.912	-42646	3119.7	-0.86317	0.15636	0.48361
0.028	18.928	-42639	3118.5	-0.86298	0.15577	0.48312
0.03	18.951	-42633	3117.2	-0.86278	0.15518	0.48263
0.032	18.948	-42629	3116	-0.86356	0.15499	0.48195
0.034	18.933	-42626	3114.7	-0.86435	0.15479	0.48127
0.036	18.914	-42626	3113.5	-0.86513	0.1546	0.48058
0.038	18.893	-42626	3112.3	-0.86591	0.1544	0.4799
0.04	18.898	-42626	3111.1	-0.86669	0.15421	0.47922
0.042	18.899	-42625	3109.9	-0.8664	0.15392	0.47883
0.044	18.909	-42626	3108.7	-0.8661	0.15362	0.47844
0.046	18.918	-42627	3107.6	-0.86581	0.15333	0.47804
0.048	18.915	-42629	3106.5	-0.86552	0.15304	0.47765
0.05	18.922	-42632	3105.3	-0.86522	0.15274	0.47726
0.052	18.928	-42631	3104.4	-0.8664	0.15235	0.47726
0.054	18.906	-42631	3103.4	-0.86757	0.15196	0.47726
0.056	18.909	-42626	3102.4	-0.86874	0.15157	0.47726
0.058	18.916	-42621	3101.6	-0.86991	0.15118	0.47726
0.06	18.926	-42624	3100.7	-0.87108	0.15079	0.47726
