t	ekg	optical	pressure	accel_x	accel_y	accel_z
0	25.472	-36528	4256	-0.62366	-0.58316	-0.4963
0.002	25.468	-36525	4253.3	-0.62288	-0.58336	-0.49688
0.004	25.47	-36522	4250.6	-0.6221	-0.58355	-0.49747
0.006	25.482	-36527	4247.8	-0.62132	-0.58375	-0.49805
0.008	25.483	-36532	4245	-0.62054	-0.58394	-0.49864
0.01	25.474	-36524	4242.2	-0.61976	-0.58414	-0.49922
0.012	25.47	-36515	4239.3	-0.62074	-0.58384	-0.49922
0.014	25.466	-36516	4236.4	-0.62171	-0.58355	-0.49922
0.016	25.473	-36518	4233.4	-0.62269	-0.58326	-0.49922
0.018	25.482	-36507	4230.5	-0.62366	-0.58296	-0.49922
0.02	25.479	-36496	4227.6	-0.62464	-0.58267	-0.49922
0.022	25.478	-36503	4224.9	-0.62249	-0.58336	-0.49971
0.024	25.455	-36509	4222.2	-0.62035	-0.58404	-0.5002
0.026	25.438	-36509	4219.5	-0.6182	-0.58472	-0.50069
0.028	25.471	-36509	4216.9	-0.61605	-0.5854	-0.50118
0.03	25.497	-36513	4214.3	-0.6139	-0.58609	-0.50166
0.032	25.48	-36518	4211.8	-0.61459	-0.5856	-0.50166
0.034	25.436	-36513	4209.4	-0.61527	-0.58511	-0.50166
0.036	25.457	-36508	4207	-0.61595	-0.58462	-0.50166
0.038	25.492	-36501	4204.7	-0.61664	-0.58414	-0.50166
0.04	25.486	-36495	4202.4	-0.61732	-0.58365	-0.50166
0.042	25.505	-36495	4200.4	-0.61761	-0.58287	-0.50127
0.044	25.505	-36494	4198.5	-0.61791	-0.58209	-0.50088
0.046	25.443	-36499	4196.6	-0.6182	-0.58131	-0.50049
0.048	25.402	-36504	4194.9	-0.61849	-0.58052	-0.5001
0.05	25.44	-36503	4193.1	-0.61878	-0.57974	-0.49971
0.052	25.456	-36501	4191.2	-0.6183	-0.57974	-0.5002
0.054	25.464	-36496	4189.4	-0.61781	-0.57974	-0.50069
0.056	25.472	-36491	4187.5	-0.61732	-0.57974	-0.50118
0.058	25.479	-36488	4185.7	-0.61683	-0.57974	-0.50166
0.06	25.472	-36485	4183.9	-0.61634	-0.57974	-0.50215
0.062	25.456	-36487	4182.2	-0.61673	-0.57877	-0.50186
0.064	25.46	-36489	4180.4	-0.61712	-0.57779	-0.50157
0.066	25.46	-36491	4178.7	-0.61752	-0.57682	-0.50127
0.068	25.479	-36494	4177.1	-0.61791	-0.57584	-0.50098
0.07	25.47	-36492	4175.4	-0.6183	-0.57486	-0.50069
0.072	25.461	-36490	4173.7	-0.61849	-0.57545	-0.50079
0.074	25.471	-36492	4172	-0.61869	-0.57604	-0.50088
0.076	25.478	-36493	4170.3	-0.61888	-0.57662	-0.50098
0.078	25.452	-36490	4168.6	-0.61908	-0.57721	-0.50108
0.08	25.438	-36487	4167	-0.61927	-0.57779	-0.50118
0.082	25.441	-36491	4165.4	-0.61898	-0.57838	-0.50059
0.084	25.449	-36495	4163.8	-0.61869	-0.57896	-0.5
0.086	25.474	-36493	4162.3	-0.61839	-0.57955	-0.49942
0.088	25.482	-36490	4160.8	-0.6181	-0.58013	-0.49883
0.09	25.462	-36490	4159.4	-0.61781	-0.58072	-0.49825
0.092	25.456	-36491	4158.1	-0.61761	-0.58013	-0.49942
0.094	25.463	-36491	4156.9	-0.61742	-0.57955	-0.50059
0.096	25.461	-36491	4155.8	-0.61722	-0.57896	-0.50176
0.098	25.454	-36490	4154.8	-0.61703	-0.57838	-0.50293
0.1	25.456	-36490	4153.8	-0.61683	-0.57779	-0.5041
0.102	25.472	-36488	4153	-0.61722	-0.57906	-0.50235
0.104	25.48	-36487	4152.2	-0.61761	-0.58033	-0.50059
0.106	25.466	-36488	4151.5	-0.618	-0.5816	-0.49883
0.108	25.457	-36488	4150.9	-0.61839	-0.58287	-0.49708
0.11	25.465	-36491	4150.4	-0.61878	-0.58414	-0.49532
0.112	25.47	-36494	4150.2	-0.61849	-0.58443	-0.49659
0.114	25.471	-36490	4149.9	-0.6182	-0.58472	-0.49786
0.116	25.451	-36486	4149.9	-0.61791	-0.58501	-0.49913
0.118	25.436	-36491	4150.2	-0.61761	-0.58531	-0.5004
0.12	25.418	-36496	4150.5	-0.61732	-0.5856	-0.50166
0.122	25.452	-36493	4151	-0.61732	-0.58609	-0.50284
0.124	25.488	-36490	4151.6	-0.61732	-0.58658	-0.50401
0.126	25.509	-36488	4152.2	-0.61732	-0.58706	-0.50518
0.128	25.501	-36486	4152.8	-0.61732	-0.58755	-0.50635
0.13	25.478	-36493	4153.5	-0.61732	-0.58804	-0.50752
0.132	25.467	-36500	4154.4	-0.61703	-0.58765	-0.50664
0.134	25.468	-36497	4155.3	-0.61673	-0.58726	-0.50576
0.136	25.489	-36493	4156.2	-0.61644	-0.58687	-0.50488
0.138	25.473	-36494	4157.3	-0.61615	-0.58648	-0.50401
0.14	25.464	-36494	4158.3	-0.61586	-0.58609	-0.50313
0.142	25.48	-36494	4159.4	-0.61605	-0.58609	-0.50284
0.144	25.491	-36495	4160.5	-0.61625	-0.58609	-0.50254
0.146	25.474	-36498	4161.6	-0.61644	-0.58609	-0.50225
0.148	25.478	-36502	4162.9	-0.61664	-0.58609	-0.50196
0.15	25.466	-36498	4164.2	-0.61683	-0.58609	-0.50166
0.152	25.457	-36495	4165.5	-0.61712	-0.5856	-0.50108
0.154	25.456	-36492	4166.8	-0.61742	-0.58511	-0.50049
0.156	25.459	-36489	4168.1	-0.61771	-0.58462	-0.49991
0.158	25.459	-36491	4169.4	-0.618	-0.58414	-0.49932
0.16	25.455	-36492	4170.7	-0.6183	-0.58365	-0.49874
0.162	25.448	-36494	4171.8	-0.61956	-0.58296	-0.49883
0.164	25.442	-36496	4173	-0.62083	-0.58228	-0.49893
0.166	25.441	-36499	4174.1	-0.6221	-0.5816	-0.49903
0.168	25.463	-36502	4175.2	-0.62337	-0.58092	-0.49913
0.17	25.496	-36499	4176.2	-0.62464	-0.58023	-0.49922
0.172	25.495	-36495	4177.2	-0.62532	-0.58131	-0.49883
0.174	25.46	-36495	4178.1	-0.62601	-0.58238	-0.49844
0.176	25.444	-36494	4179	-0.62669	-0.58345	-0.49805
0.178	25.454	-36494	4179.8	-0.62737	-0.58453	-0.49766
0.18	25.463	-36494	4180.6	-0.62806	-0.5856	-0.49727
0.182	25.466	-36493	4181.2	-0.62591	-0.58423	-0.49835
0.184	25.465	-36491	4181.8	-0.62376	-0.58287	-0.49942
0.186	25.465	-36491	4182.3	-0.62161	-0.5815	-0.50049
0.188	25.46	-36492	4182.6	-0.61947	-0.58013	-0.50157
0.19	25.457	-36492	4182.9	-0.61732	-0.57877	-0.50264
0.192	25.458	-36492	4183.1	-0.61712	-0.57945	-0.50196
0.194	25.463	-36491	4183.2	-0.61693	-0.58013	-0.50127
0.196	25.473	-36490	4183.3	-0.61673	-0.58082	-0.50059
0.198	25.463	-36490	4183.3	-0.61654	-0.5815	-0.49991
0.2	25.448	-36490	4183.4	-0.61634	-0.58218	-0.49922
0.202	25.477	-36492	4183.7	-0.6181	-0.58199	-0.49874
0.204	25.466	-36493	4184	-0.61986	-0.58179	-0.49825
0.206	25.409	-36491	4184.2	-0.62161	-0.5816	-0.49776
0.208	25.45	-36489	4184.4	-0.62337	-0.5814	-0.49727
0.21	25.448	-36486	4184.6	-0.62513	-0.58121	-0.49678
0.212	25.431	-36483	4184.7	-0.62503	-0.58072	-0.49669
0.214	25.42	-36483	4184.7	-0.62493	-0.58023	-0.49659
0.216	25.422	-36483	4184.7	-0.62484	-0.57974	-0.49649
0.218	25.45	-36487	4184.6	-0.62474	-0.57926	-0.49639
0.22	25.476	-36492	4184.5	-0.62464	-0.57877	-0.4963
0.222	25.472	-36490	4184.4	-0.62425	-0.57896	-0.49659
0.224	25.466	-36488	4184.3	-0.62386	-0.57916	-0.49688
0.226	25.442	-36488	4184.1	-0.62347	-0.57935	-0.49717
0.228	25.443	-36488	4183.9	-0.62308	-0.57955	-0.49747
0.23	25.449	-36490	4183.7	-0.62269	-0.57974	-0.49776
0.232	25.459	-36492	4183.4	-0.62249	-0.57935	-0.49796
0.234	25.469	-36491	4183	-0.6223	-0.57896	-0.49815
0.236	25.473	-36489	4182.6	-0.6221	-0.57857	-0.49835
0.238	25.45	-36487	4182.2	-0.62191	-0.57818	-0.49854
0.24	25.43	-36486	4181.8	-0.62171	-0.57779	-0.49874
0.242	25.429	-36488	4181.2	-0.6224	-0.57906	-0.49854
0.244	25.437	-36490	4180.7	-0.62308	-0.58033	-0.49835
0.246	25.445	-36488	4180.1	-0.62376	-0.5816	-0.49815
0.248	25.452	-36485	4179.4	-0.62444	-0.58287	-0.49796
0.25	25.459	-36483	4178.8	-0.62513	-0.58414	-0.49776
0.252	25.457	-36480	4178	-0.62503	-0.58296	-0.49766
0.254	25.449	-36484	4177.3	-0.62493	-0.58179	-0.49756
0.256	25.443	-36489	4176.5	-0.62484	-0.58062	-0.49747
0.258	25.436	-36487	4175.5	-0.62474	-0.57945	-0.49737
0.26	25.43	-36486	4174.6	-0.62464	-0.57828	-0.49727
0.262	25.445	-36482	4173.5	-0.62376	-0.57916	-0.49717
0.264	25.468	-36477	4172.4	-0.62288	-0.58004	-0.49708
0.266	25.471	-36478	4171.1	-0.622	-0.58092	-0.49698
0.268	25.463	-36479	4169.8	-0.62113	-0.58179	-0.49688
0.27	25.457	-36484	4168.4	-0.62025	-0.58267	-0.49678
0.272	25.448	-36489	4166.9	-0.62171	-0.58326	-0.49717
0.274	25.442	-36490	4165.3	-0.62318	-0.58384	-0.49756
0.276	25.442	-36491	4163.6	-0.62464	-0.58443	-0.49796
0.278	25.448	-36478	4161.9	-0.6261	-0.58501	-0.49835
0.28	25.453	-36466	4160.2	-0.62757	-0.5856	-0.49874
0.282	25.453	-36468	4158.3	-0.62552	-0.58511	-0.49942
0.284	25.458	-36469	4156.5	-0.62347	-0.58462	-0.5001
0.286	25.468	-36477	4155	-0.62142	-0.58414	-0.50079
0.288	25.511	-36484	4153.8	-0.61937	-0.58365	-0.50147
0.29	25.469	-36484	4152.6	-0.61732	-0.58316	-0.50215
0.292	25.399	-36484	4151.4	-0.61712	-0.58316	-0.50215
0.294	25.375	-36485	4150.3	-0.61693	-0.58316	-0.50215
0.296	25.416	-36487	4149.1	-0.61673	-0.58316	-0.50215
0.298	25.452	-36488	4147.9	-0.61654	-0.58316	-0.50215
0.3	25.435	-36489	4146.7	-0.61634	-0.58316	-0.50215
0.302	25.428	-36487	4145.5	-0.61605	-0.58414	-0.50293
0.304	25.427	-36486	4144.3	-0.61576	-0.58511	-0.50371
0.306	25.432	-36489	4143.1	-0.61547	-0.58609	-0.50449
0.308	25.437	-36493	4142	-0.61517	-0.58706	-0.50528
0.31	25.462	-36496	4140.8	-0.61488	-0.58804	-0.50606
0.312	25.455	-36498	4139.6	-0.61527	-0.58726	-0.50401
0.314	25.443	-36497	4138.5	-0.61566	-0.58648	-0.50196
0.316	25.45	-36495	4137.3	-0.61605	-0.5857	-0.49991
0.318	25.45	-36494	4136.1	-0.61644	-0.58492	-0.49786
0.32	25.452	-36493	4134.9	-0.61683	-0.58414	-0.49581
0.322	25.448	-36491	4133.6	-0.61771	-0.58316	-0.4961
0.324	25.445	-36489	4132.3	-0.61859	-0.58218	-0.49639
0.326	25.44	-36489	4130.9	-0.61947	-0.58121	-0.49669
0.328	25.435	-36489	4129.6	-0.62035	-0.58023	-0.49698
0.33	25.445	-36487	4128.2	-0.62122	-0.57926	-0.49727
0.332	25.454	-36485	4126.8	-0.6223	-0.57984	-0.49678
0.334	25.445	-36489	4125.4	-0.62337	-0.58043	-0.4963
0.336	25.436	-36493	4124	-0.62444	-0.58101	-0.49581
0.338	25.434	-36491	4122.7	-0.62552	-0.5816	-0.49532
0.34	25.451	-36488	4121.4	-0.62659	-0.58218	-0.49483
0.342	25.453	-36488	4120.5	-0.62493	-0.58199	-0.49591
0.344	25.425	-36488	4119.6	-0.62327	-0.58179	-0.49698
0.346	25.434	-36489	4118.9	-0.62161	-0.5816	-0.49805
0.348	25.459	-36490	4118.5	-0.61996	-0.5814	-0.49913
0.35	25.442	-36495	4118	-0.6183	-0.58121	-0.5002
0.352	25.423	-36501	4117.7	-0.61908	-0.58013	-0.5003
0.354	25.423	-36499	4117.4	-0.61986	-0.57906	-0.5004
0.356	25.424	-36497	4117.1	-0.62064	-0.57799	-0.50049
0.358	25.434	-36498	4116.8	-0.62142	-0.57691	-0.50059
0.36	25.438	-36499	4116.5	-0.6222	-0.57584	-0.50069
0.362	25.427	-36499	4116.3	-0.62093	-0.57633	-0.50098
0.364	25.432	-36499	4116	-0.61966	-0.57682	-0.50127
0.366	25.439	-36505	4115.8	-0.61839	-0.5773	-0.50157
0.368	25.437	-36512	4115.6	-0.61712	-0.57779	-0.50186
0.37	25.438	-36511	4115.4	-0.61586	-0.57828	-0.50215
0.372	25.436	-36511	4115.2	-0.61673	-0.57799	-0.50215
0.374	25.434	-36503	4114.9	-0.61761	-0.57769	-0.50215
0.376	25.431	-36495	4114.7	-0.61849	-0.5774	-0.50215
0.378	25.425	-36499	4114.5	-0.61937	-0.57711	-0.50215
0.38	25.428	-36503	4114.2	-0.62025	-0.57682	-0.50215
0.382	25.445	-36504	4114	-0.61986	-0.57711	-0.50215
0.384	25.423	-36505	4113.7	-0.61947	-0.5774	-0.50215
0.386	25.415	-36508	4113.5	-0.61908	-0.57769	-0.50215
0.388	25.445	-36512	4113.2	-0.61869	-0.57799	-0.50215
0.39	25.434	-36516	4112.8	-0.6183	-0.57828	-0.50215
0.392	25.442	-36520	4112.7	-0.6181	-0.57857	-0.50205
0.394	25.446	-36519	4112.5	-0.61791	-0.57887	-0.50196
0.396	25.421	-36518	4112.4	-0.61771	-0.57916	-0.50186
0.398	25.429	-36514	4112.4	-0.61752	-0.57945	-0.50176
0.4	25.435	-36510	4112.3	-0.61732	-0.57974	-0.50166
0.402	25.428	-36506	4112.2	-0.61693	-0.57994	-0.50225
0.404	25.427	-36502	4112	-0.61654	-0.58013	-0.50284
0.406	25.436	-36511	4111.8	-0.61615	-0.58033	-0.50342
0.408	25.439	-36521	4111.5	-0.61576	-0.58052	-0.50401
0.41	25.445	-36520	4111.2	-0.61537	-0.58072	-0.50459
0.412	25.443	-36519	4110.7	-0.61566	-0.58062	-0.50371
0.414	25.431	-36512	4110.3	-0.61595	-0.58052	-0.50284
0.416	25.417	-36506	4109.9	-0.61625	-0.58043	-0.50196
0.418	25.429	-36518	4109.5	-0.61654	-0.58033	-0.50108
0.42	25.462	-36529	4109.1	-0.61683	-0.58023	-0.5002
0.422	25.456	-36528	4109.4	-0.61791	-0.58121	-0.50137
0.424	25.426	-36527	4109.8	-0.61898	-0.58218	-0.50254
0.426	25.419	-36524	4110.1	-0.62005	-0.58316	-0.50371
0.428	25.43	-36521	4110.4	-0.62113	-0.58414	-0.50488
